id,MakeText,TypeName,TypeNameFull,ModelText,ModelTypeText,Properties,InteriorColorText,ConsumptionRatingText,Km,BodyColorText,TransmissionTypeText,Seats,DriveTypeText,City,Ccm,FirstRegMonth,FirstRegYear,FuelTypeText,ConsumptionTotalText,Co2EmissionText,Hp,Doors,BodyTypeText,ConditionTypeText
622.0,MERCEDES-BENZ,500 SL,MERCEDES-BENZ 500 SL,SL-CLASS,500 SL,"\"Ab MFK\"",mehrfarbig,null,97000,schwarz mét.,Automat,2,Hinterradantrieb,Zuzwil,4971,5,1985,Benzin,null,null,223,2,,Cabriolet
745.0,LAMBORGHINI,Gallardo 5.0 V10 Coupé,LAMBORGHINI Gallardo 5.0 V10 Coupé,GALLARDO,Gallardo 5.0 V10 Coupé,"\"Ab MFK\"",null,G,36700,schwarz mét.,Automatisiertes Schaltgetriebe,2,Allrad,Zuzwil,4961,7,2004,Benzin,19.5 l/100km,450 g/km,500,2,,Coupé
849.0,MERCEDES-BENZ,BLACK SERIES,MERCEDES-BENZ SL 65 AMG BLACK SERIES,SL 65 AMG,SL 65 AMG BLACK SERIES,"\"Ab MFK\"",schwarz,null,34000,silber,Automatik-Getriebe,2,Hinterradantrieb,Zuzwil,5980,7,2009,Benzin,null,null,670,2,,Coupé
933.0,LANCIA,Monte Carlo 137 AS,LANCIA Monte Carlo 137 AS,,Monte Carlo 137 AS,"\"Ab MFK\"",braun,null,57000,silber mét.,Schaltgetriebe,2,Vorderradantrieb,Zuzwil,1994,7,1978,Benzin,null,null,0,2,,Limousine
170.0,MERCEDES-BENZ,S 500,MERCEDES-BENZ S 500,S 500,S 500,"\"Ab MFK\"",schwarz,G,48000,blau mét.,Automat sequentiell,5,Hinterradantrieb,Zuzwil,5461,6,2006,Benzin,12.2 l/100km,286 g/km,388,4,,Limousine
355.0,BMW,530d GT,BMW 530d GT,530 Gran Turismo,530d GT,"\"Ab MFK\"",beige,E,67800,grau mét.,Automat sequentiell,5,Hinterradantrieb,Zuzwil,2993,1,2010,Diesel,6.5 l/100km,173 g/km,245,5,,Limousine
613.0,BMW,M5,BMW M5,M5,M5,null,schwarz,G,171000,schwarz mét.,Schaltgetriebe manuell,5,Hinterradantrieb,Zuzwil,4941,1,2000,Benzin,13.9 l/100km,336 g/km,400,4,,Limousine
653.0,LAMBORGHINI,Diablo 5.7 VT Roadster,LAMBORGHINI Diablo 5.7 VT Roadster,DIABLO,Diablo 5.7 VT Roadster,"\"Ab MFK\"",rot,null,13960,schwarz mét.,Schaltgetriebe manuell,2,Allrad,Porrentruy,5707,5,1998,Benzin,24.9 l/100km,575 g/km,530,2,,Cabriolet
66.0,AUDI,RS6 Avant quattro,AUDI RS6 Avant quattro,RS6,RS6 Avant quattro,"\"Ab MFK\"",beige,G,88600,blau,Automat sequentiell,5,Allrad,Zuzwil,4172,3,2003,Benzin,14.6 l/100km,350 g/km,450,5,,Kombi
674.0,LAND ROVER,Range Rover Sport 5.0 V8 SC,LAND ROVER Range Rover Sport 5.0 V8 SC,RANGE ROVER SPORT,Range Rover Sport 5.0 V8 SC,"\"Ab MFK\"",braun,G,15000,schwarz mét.,Automat sequentiell,5,Allrad,Zuzwil,4999,9,2010,Benzin,14.9 l/100km,348 g/km,506,5,,SUV / Geländewagen
697.0,MERCEDES-BENZ,SL 600,MERCEDES-BENZ SL 600,SL 600,SL 600,"\"Ab MFK\"",null,null,108100,schwarz mét.,Automat,0,Hinterradantrieb,Zuzwil,5984,9,1992,Benzin,null,null,394,2,,Cabriolet
90.0,MERCEDES-BENZ,SLK 350,MERCEDES-BENZ SLK 350,SLK 350,SLK 350,"\"Ab MFK\"",braun,null,3200,blau mét.,Automatik-Getriebe,2,Hinterradantrieb,Zuzwil,3498,5,2008,Benzin,10.6 l/100km,255 g/km,272,2,,Cabriolet
20.0,MERCEDES-BENZ,SL 55 AMG,MERCEDES-BENZ SL 55 AMG,SL 55 AMG,SL 55 AMG,"\"Ab MFK\"",schwarz,G,47000,anthrazit mét.,Automat sequentiell,2,Hinterradantrieb,Zuzwil,5439,3,2006,Benzin,13.5 l/100km,324 g/km,517,2,,Cabriolet
226.0,MERCEDES-BENZ,190 E 2.5-16 Evo II ABS,MERCEDES-BENZ 190 E 2.5-16 Evo II ABS,190,190 E 2.5-16 Evo II ABS,"\"Ab MFK\"",schwarz,null,89700,gelb,Schaltgetriebe manuell,4,Hinterradantrieb,Zuzwil,2461,7,1991,Benzin,null,null,235,4,,Limousine
236.0,RUF,CTR,RUF CTR,,CTR,"\"Ab MFK\"",blau,null,46000,gold mét.,null,2,null,Zuzwil,3400,1,1990,Benzin,null,null,469,2,,Coupé
1139.0,MINI,1000,MINI MINI 1000,MINI,1000,"\"Ab MFK\"",braun,null,44300,weiss,Schaltgetriebe manuell,4,Vorderradantrieb,Safenwil,998,7,1976,Benzin,null,null,40,2,,Limousine
414.0,MERCEDES-BENZ,SLK 320,MERCEDES-BENZ SLK 320,SLK 320,SLK 320,"\"Ab MFK\"",schwarz,G,43200,grün mét.,Schaltgetriebe manuell,2,Hinterradantrieb,Zuzwil,3199,5,2000,Benzin,11.1 l/100km,267 g/km,218,2,,Cabriolet
588.0,MERCEDES-BENZ,E 55 AMG Avantgarde,MERCEDES-BENZ E 55 AMG Avantgarde,E 55 AMG,E 55 AMG Avantgarde,"\"Ab MFK\"",schwarz,null,63400,schwarz,Automat,5,Hinterradantrieb,Zuzwil,5439,2,1998,Benzin,12.6 l/100km,301 g/km,354,4,,Limousine
628.0,NISSAN,Murano 3.5 V6,NISSAN Murano 3.5 V6,MURANO,Murano 3.5 V6,"\"Ab MFK\"",beige,G,54500,schwarz mét.,"Automat stufenlos, sequentiell",5,Allrad,Zuzwil,3498,10,2005,Benzin,12.3 l/100km,295 g/km,235,5,,SUV / Geländewagen
647.0,PORSCHE,Cayenne Turbo,PORSCHE Cayenne Turbo,CAYENNE,Cayenne Turbo,"\"Ab MFK\"",schwarz,G,69500,schwarz mét.,Automat,5,Allrad,Zuzwil,4511,11,2004,Benzin,15.7 l/100km,378 g/km,450,5,,SUV / Geländewagen
926.0,MERCEDES-BENZ,6.0 AMG,MERCEDES-BENZ SL 500 6.0 AMG,SL 500,SL 500 6.0 AMG,"\"Ab MFK\"",blau,null,98000,silber mét.,Automatik-Getriebe,4,Hinterradantrieb,Zuzwil,5956,3,1991,Benzin,null,null,380,2,,Cabriolet
928.0,AUDI,RS6 Avant quattro,AUDI RS6 Avant quattro,RS6,RS6 Avant quattro,"\"Direkt-/Parallelimport\"",grau,G,34000,silber mét.,Automat,5,Allrad,Zuzwil,4172,3,2003,Benzin,14.6 l/100km,350 g/km,450,5,,Kombi
162.0,MERCEDES-BENZ,E 420 Elégance,MERCEDES-BENZ E 420 Elégance,E 420,E 420 Elégance,"\"Ab MFK\"",beige,null,26800,blau mét.,Automat,5,Hinterradantrieb,Zuzwil,4196,6,1996,Benzin,14.3 l/100km,326 g/km,279,4,,Limousine
229.0,PORSCHE,Cayenne Turbo S,PORSCHE Cayenne Turbo S,CAYENNE,Cayenne Turbo S,"\"Ab MFK\"",schwarz,G,91600,gelb,Automat,5,Allrad,Zuzwil,4511,9,2006,Benzin,15.7 l/100km,378 g/km,521,5,,SUV / Geländewagen
507.0,BMW,X5 4.8is,BMW X5 4.8is,X5,X5 4.8is,"\"Ab MFK\"",schwarz,G,61900,rot mét.,Automat sequentiell,5,Allrad,Zuzwil,4799,8,2004,Benzin,13.5 l/100km,324 g/km,360,5,,SUV / Geländewagen
764.0,PORSCHE,911 Carrera 4 S Cabrio,PORSCHE 911 Carrera 4 S Cabrio,911,911 Carrera 4 S Cabrio,"\"Ab MFK\"",schwarz,G,75600,schwarz mét.,Automat,4,Allrad,Zuzwil,3596,3,2004,Benzin,12.1 l/100km,294 g/km,320,2,,Cabriolet
1088.0,MERCEDES-BENZ,CLK 55 AMG Avantgarde,MERCEDES-BENZ CLK 55 AMG Avantgarde,CLK 55 AMG,CLK 55 AMG Avantgarde,"\"Ab MFK\"",null,G,47500,weiss,Automat,4,Hinterradantrieb,Zuzwil,5439,11,2001,Benzin,12.7 l/100km,304 g/km,347,2,,Coupé
132.0,MERCEDES-BENZ,SL 600,MERCEDES-BENZ SL 600,SL 600,SL 600,"\"Ab MFK\"",grau,G,49900,blau mét.,Automat,2,Hinterradantrieb,Zuzwil,5513,10,2003,Benzin,14.4 l/100km,346 g/km,500,2,,Cabriolet
737.0,FIAT,CSA,FIAT SPIDER CSA,SPIDER,SPIDER CSA,null,schwarz,null,115100,schwarz mét.,Schaltgetriebe,2,Hinterradantrieb,Zuzwil,0,7,1978,Benzin,null,null,128,2,,Coupé
772.0,BMW,Turbo,BMW 2002 Turbo,2002,2002 Turbo,"\"Ab MFK\"",schwarz,null,82600,schwarz mét.,Schaltgetriebe,4,Hinterradantrieb,Zuzwil,1990,7,1974,Benzin,null,null,170,2,,Limousine
813.0,MERCEDES-BENZ,SL 500,MERCEDES-BENZ SL 500,SL 500,SL 500,"\"Ab MFK\"",grau,G,8000,schwarz mét.,Automat sequentiell,2,Hinterradantrieb,Zuzwil,4966,5,2006,Benzin,12.1 l/100km,292 g/km,306,2,,Cabriolet
951.0,PORSCHE,Panamera 4S 4.8,PORSCHE Panamera 4S 4.8,PANAMERA,Panamera 4S 4.8,"\"Ab MFK\"",schwarz,G,57600,silber mét.,Automatisiertes Schaltgetriebe,4,Allrad,Zuzwil,4806,11,2010,Benzin,10.8 l/100km,254 g/km,400,5,,Limousine
976.0,MERCEDES-BENZ,McLaren,MERCEDES-BENZ SLR McLaren,SLR,SLR McLaren,"\"Ab MFK\"",schwarz,null,29800,silber mét.,Automatik-Getriebe,2,Hinterradantrieb,Zuzwil,5439,10,2007,Benzin,null,null,626,2,,Cabriolet
1066.0,AUDI,A8 4.2 quattro,AUDI A8 4.2 quattro,A8,A8 4.2 quattro,"\"Ab MFK\"",beige,G,101800,silber mét.,Automat sequentiell,5,Allrad,Zuzwil,4172,10,1999,Benzin,13.1 l/100km,314 g/km,310,4,,Limousine
15.0,LAND ROVER,Range Rover 3.6 d HSE,LAND ROVER Range Rover 3.6 d HSE,RANGE ROVER,Range Rover 3.6 d HSE,"\"Ab MFK\"",grau,G,99900,anthrazit mét.,Automat,5,Allrad,Zuzwil,3628,2,2007,Diesel,11.3 l/100km,299 g/km,272,5,,SUV / Geländewagen
211.0,MASERATI,Quattroporte 4.2 Sport GT,MASERATI Quattroporte 4.2 Sport GT,QUATTROPORTE,Quattroporte 4.2 Sport GT,"\"Ab MFK\"",schwarz,G,80000,braun,Automatisiertes Schaltgetriebe,5,Hinterradantrieb,Zuzwil,4244,4,2008,Benzin,15.8 l/100km,370 g/km,400,4,,Limousine
283.0,MASERATI,Coupé GT,MASERATI Coupé GT,COUPÉ GT,Coupé GT,"\"Ab MFK\"",braun,G,114800,grau mét.,Automatisiertes Schaltgetriebe,4,Hinterradantrieb,Zuzwil,4244,6,2002,Benzin,17.5 l/100km,400 g/km,390,2,,Coupé
621.0,BMW,X5 4.4i,BMW X5 4.4i,X5,X5 4.4i,"\"Ab MFK\"",schwarz,G,79900,schwarz mét.,Automat sequentiell,5,Allrad,Zuzwil,4398,6,2001,Benzin,13.9 l/100km,335 g/km,286,5,,SUV / Geländewagen
299.0,ASTON MARTIN,DBS Coupé,ASTON MARTIN DBS Coupé,DBS,DBS Coupé,"\"Ab MFK\"",schwarz,G,5000,grau mét.,Schaltgetriebe manuell,2,Hinterradantrieb,Zuzwil,5935,4,2012,Benzin,16.4 l/100km,388 g/km,517,2,,Coupé
45.0,AUDI,S4 Avant quattro,AUDI S4 Avant quattro,S4,S4 Avant quattro,"\"Ab MFK\"",grau,null,185900,blau,Schaltgetriebe manuell,5,Allrad,Zuzwil,2671,7,2000,Benzin,11.4 l/100km,274 g/km,265,5,,Kombi
589.0,BMW,Turbo,BMW 2002 Turbo,2002,2002 Turbo,"\"Ab MFK\"",schwarz,null,134000,schwarz,Schaltgetriebe manuell,4,Hinterradantrieb,Zuzwil,1990,7,1974,Benzin,null,null,170,2,,Limousine
185.0,PORSCHE,924,PORSCHE 924,924,924,null,null,null,47000,blau mét.,Schaltgetriebe manuell,4,Hinterradantrieb,Zuzwil,1984,5,1985,Benzin,null,null,125,3,,Coupé
293.0,MERCEDES-BENZ,S 55 AMG,MERCEDES-BENZ S 55 AMG,S 55 AMG,S 55 AMG,"\"Ab MFK\"",schwarz,G,205500,grau mét.,Automat,5,Hinterradantrieb,Zuzwil,5439,7,2001,Benzin,13.0 l/100km,310 g/km,360,4,,Limousine
419.0,MERCEDES-BENZ,ML 63 AMG 4Matic,MERCEDES-BENZ ML 63 AMG 4Matic,ML 63 AMG,ML 63 AMG 4Matic,"\"Ab MFK\", \"Tuning\"",braun,G,16500,grün mét.,Automatisiertes Schaltgetriebe,5,Allrad,Zuzwil,5461,1,2012,Benzin,11.8 l/100km,276 g/km,525,5,,SUV / Geländewagen
548.0,FERRARI,456M GTA,FERRARI 456M GTA,456,456M GTA,"\"Ab MFK\"",beige,G,18200,schwarz,Automat,4,Hinterradantrieb,Zuzwil,5474,12,1999,Benzin,22.3 l/100km,520 g/km,442,2,,Coupé
710.0,PORSCHE,911 Turbo,PORSCHE 911 Turbo,911,911 Turbo,"\"Ab MFK\"",schwarz,null,41700,schwarz mét.,Schaltgetriebe manuell,4,Hinterradantrieb,Zuzwil,3598,4,1994,Benzin,null,null,490,2,,Coupé
870.0,TOYOTA,Corolla 2.0 D4D L.Terra,TOYOTA Corolla 2.0 D4D L.Terra,COROLLA,Corolla 2.0 D4D L.Terra,"\"Ab MFK\"",grau,D,144000,silber mét.,Schaltgetriebe manuell,5,Vorderradantrieb,Zuzwil,1995,6,2004,Diesel,5.7 l/100km,152 g/km,116,5,,Kombi
1068.0,MASERATI,Quattroporte 4.2,MASERATI Quattroporte 4.2,QUATTROPORTE,Quattroporte 4.2,"\"Ab MFK\"",braun,G,33500,silber mét.,Automatisiertes Schaltgetriebe,5,Hinterradantrieb,Zuzwil,4244,10,2005,Benzin,15.8 l/100km,370 g/km,400,4,,Limousine
1109.0,ALFA ROMEO,1300 Junior,ALFA ROMEO SPIDER 1300 Junior,SPIDER,SPIDER 1300 Junior,"\"Ab MFK\"",schwarz,null,106000,weiss,Schaltgetriebe,3,Hinterradantrieb,Zuzwil,1290,3,1970,Benzin,null,null,88,2,,Cabriolet
286.0,FIAT,Punto 1.8 16V HGT,FIAT Punto 1.8 16V HGT,PUNTO,Punto 1.8 16V HGT,"\"Ab MFK\"",anthrazit,G,75200,grau mét.,Schaltgetriebe manuell,5,Vorderradantrieb,Zuzwil,1747,5,2004,Benzin,8.3 l/100km,197 g/km,131,3,,Kleinwagen
496.0,DODGE,B 200,DODGE B 200,,B 200,"\"Ab MFK\"",mehrfarbig,null,13800,rot,Automat,7,Hinterradantrieb,Zuzwil,5893,7,1979,Benzin,null,null,0,0,,Kompaktvan / Minivan
67.0,PORSCHE,Turbo,PORSCHE 924 Turbo,924,924 Turbo,"\"Ab MFK\"",mehrfarbig,null,114000,blau,Schaltgetriebe manuell,4,Hinterradantrieb,Zuzwil,1984,9,1981,Benzin,null,null,170,2,,Coupé
708.0,MERCEDES-BENZ,CL 65 AMG,MERCEDES-BENZ CL 65 AMG,CL 65 AMG,CL 65 AMG,"\"Ab MFK\"",schwarz,G,48300,schwarz mét.,Automat sequentiell,4,Hinterradantrieb,Zuzwil,5981,2,2004,Benzin,14.9 l/100km,357 g/km,612,2,,Coupé
819.0,BMW,328i A Cabrio,BMW 328i A Cabrio,328,328i A Cabrio,"\"Ab MFK\"",beige,null,49900,schwarz mét.,Automat,4,Hinterradantrieb,Zuzwil,2792,8,1995,Benzin,10.4 l/100km,null,193,2,,Cabriolet
845.0,VW,Touareg 5.0 TDI V10,VW Touareg 5.0 TDI V10,TOUAREG,Touareg 5.0 TDI V10,"\"Ab MFK\"",schwarz,G,117800,silber,Automat,5,Allrad,Zuzwil,4921,11,2003,Diesel,12.3 l/100km,332 g/km,313,5,,SUV / Geländewagen
927.0,MERCEDES-BENZ,S 65 AMG L,MERCEDES-BENZ S 65 AMG L,S 65 AMG,S 65 AMG L,"\"Ab MFK\"",beige,G,40300,silber mét.,Automat sequentiell,5,Hinterradantrieb,Zuzwil,5981,1,2007,Benzin,14.8 l/100km,355 g/km,612,4,,Limousine
209.0,AUDI,A6 Avant 2.7 T q.Ambiente,AUDI A6 Avant 2.7 T q.Ambiente,A6,A6 Avant 2.7 T q.Ambiente,"\"Ab MFK\"",beige,null,171700,bordeaux mét.,Automatik-Getriebe,5,Allrad,Zuzwil,2671,9,1999,Benzin,11.8 l/100km,283 g/km,230,5,,Kombi
444.0,MERCEDES-BENZ,E 350 Elégance 4Matic,MERCEDES-BENZ E 350 Elégance 4Matic,E 350,E 350 Elégance 4Matic,"\"Ab MFK\"",schwarz,G,140200,rot,Automat,5,Allrad,Zuzwil,3498,4,2005,Benzin,11.0 l/100km,261 g/km,272,5,,Kombi
465.0,FERRARI,F430,FERRARI F430,F430,F430,"\"Ab MFK\"",beige,G,45000,rot,Automatik-Getriebe,2,Hinterradantrieb,Zuzwil,4308,3,2007,Benzin,18.3 l/100km,420 g/km,486,2,,Coupé
582.0,MERCEDES-BENZ,ML 500,MERCEDES-BENZ ML 500,ML 500,ML 500,"\"Ab MFK\"",grau,G,118000,schwarz,Automat,5,Allrad,Zuzwil,4966,2,2002,Benzin,14.6 l/100km,350 g/km,292,5,,SUV / Geländewagen
618.0,BMW,750i xDrive,BMW 750i xDrive,750,750i xDrive,"\"Ab MFK\"",mehrfarbig,G,45000,schwarz mét.,Automat,5,Allrad,Zuzwil,4395,10,2009,Benzin,11.9 l/100km,278 g/km,408,4,,Limousine
646.0,MERCEDES-BENZ,SL 500,MERCEDES-BENZ SL 500,SL 500,SL 500,"\"Ab MFK\"",bordeaux,null,23800,schwarz mét.,Automat,0,Hinterradantrieb,Zuzwil,4971,7,1990,Benzin,null,null,320,2,,Cabriolet
762.0,MERCEDES-BENZ,E 240 Elégance,MERCEDES-BENZ E 240 Elégance,E 240,E 240 Elégance,"\"Ab MFK\"",schwarz,G,89200,schwarz mét.,Automat,5,Hinterradantrieb,Zuzwil,2597,4,2003,Benzin,10.4 l/100km,250 g/km,177,4,,Limousine
1049.0,BMW,X5 4.4i,BMW X5 4.4i,X5,X5 4.4i,"\"Ab MFK\"",beige,G,60100,silber mét.,Automat sequentiell,5,Allrad,Zuzwil,4398,3,2002,Benzin,13.9 l/100km,335 g/km,286,5,,SUV / Geländewagen
1094.0,McLAREN,MP4-12C Coupé 3.8 V8,McLAREN MP4-12C Coupé 3.8 V8,12C,MP4-12C Coupé 3.8 V8,"\"Ab MFK\"",schwarz,G,23000,weiss,Automatisiertes Schaltgetriebe,2,Hinterradantrieb,Zuzwil,3798,3,2012,Benzin,12.3 l/100km,279 g/km,626,2,,Coupé
331.0,PORSCHE,911 Carrera Targa,PORSCHE 911 Carrera Targa,911,911 Carrera Targa,"\"Ab MFK\"",schwarz,G,128000,grau mét.,Schaltgetriebe manuell,4,Hinterradantrieb,Zuzwil,3596,1,2002,Benzin,11.1 l/100km,269 g/km,320,2,,Cabriolet
333.0,MERCEDES-BENZ,SL 600,MERCEDES-BENZ SL 600,SL 600,SL 600,"\"Ab MFK\"",grau,null,75900,grau mét.,Automat,2,Hinterradantrieb,Zuzwil,5984,2,1993,Benzin,null,null,394,2,,Cabriolet
417.0,MERCEDES-BENZ,CL 600,MERCEDES-BENZ CL 600,CL 600,CL 600,"\"Ab MFK\"",anthrazit,G,29000,grün mét.,Automat,4,Hinterradantrieb,Zuzwil,5786,5,2000,Benzin,13.4 l/100km,321 g/km,367,2,,Coupé
727.0,BMW,550i Touring,BMW 550i Touring,550,550i Touring,"\"Ab MFK\"",grau,G,72000,schwarz mét.,Automat sequentiell,5,Hinterradantrieb,Zuzwil,4799,4,2007,Benzin,10.7 l/100km,254 g/km,367,5,,Kombi
765.0,PORSCHE,911 Turbo Cabrio,PORSCHE 911 Turbo Cabrio,911,911 Turbo Cabrio,"\"Ab MFK\"",schwarz,G,46500,schwarz mét.,Schaltgetriebe manuell,2,Allrad,Zuzwil,3600,9,2007,Benzin,12.9 l/100km,309 g/km,480,2,,Cabriolet
945.0,VOLVO,S60 2.4T,VOLVO S60 2.4T,S60,S60 2.4T,"\"Ab MFK\"",schwarz,G,145000,silber mét.,Schaltgetriebe manuell,5,Vorderradantrieb,Zuzwil,2435,4,2001,Benzin,9.2 l/100km,220 g/km,200,4,,Limousine
1025.0,CHEVROLET,Corvette Z06,CHEVROLET Corvette Z06,CORVETTE,Corvette Z06,"\"Ab MFK\"",schwarz,G,24000,silber mét.,Schaltgetriebe manuell,2,Hinterradantrieb,Zuzwil,7011,3,2010,Benzin,14.7 l/100km,350 g/km,512,2,,Coupé
216.0,ROLLS-ROYCE,Cabrio,ROLLS-ROYCE CORNICHE Cabrio,CORNICHE,CORNICHE Cabrio,"\"Ab MFK\"",schwarz,null,19720,gelb,Automatik-Getriebe,4,Hinterradantrieb,Zuzwil,6747,6,1987,Benzin,null,null,0,2,,Cabriolet
47.0,BMW,330Ci,BMW 330Ci,330,330Ci,"\"Ab MFK\"",anthrazit,null,81900,blau,Automatik-Getriebe,5,Hinterradantrieb,Zuzwil,2979,3,2002,Benzin,9.1 l/100km,218 g/km,231,2,,Coupé
660.0,AUDI,A8 4.2 quattro,AUDI A8 4.2 quattro,A8,A8 4.2 quattro,"\"Ab MFK\"",null,G,44000,schwarz mét.,Automat sequentiell,5,Allrad,Zuzwil,4172,12,2002,Benzin,12.0 l/100km,288 g/km,335,4,,Limousine
693.0,BENTLEY,Continental GT 6.0,BENTLEY Continental GT 6.0,CONTINENTAL,Continental GT 6.0,"\"Ab MFK\"",beige,G,84000,schwarz mét.,Automat,4,Allrad,Zuzwil,5998,1,2005,Benzin,17.1 l/100km,410 g/km,560,2,,Coupé
200.0,PORSCHE,911 Turbo S Cabrio,PORSCHE 911 Turbo S Cabrio,911,911 Turbo S Cabrio,"\"Ab MFK\"",schwarz,G,450,bordeaux mét.,Automatisiertes Schaltgetriebe,4,Allrad,Zuzwil,3800,5,2014,Benzin,9.9 l/100km,231 g/km,560,2,,Cabriolet
551.0,RENAULT,V6,RENAULT ALPINE V6,ALPINE,ALPINE V6,"\"Ab MFK\"",beige,null,128500,schwarz,Schaltgetriebe,4,null,Zuzwil,2663,8,1983,Benzin,null,null,150,2,,Coupé
1078.0,ASTON MARTIN,V8 Vantage 4.7,ASTON MARTIN V8 Vantage 4.7,V8 Vantage,V8 Vantage 4.7,"\"Ab MFK\"",schwarz,G,9000,weiss,Automatisiertes Schaltgetriebe,2,Hinterradantrieb,Zuzwil,4735,7,2010,Benzin,13.2 l/100km,312 g/km,426,2,,Cabriolet
83.0,MERCEDES-BENZ,CL 500,MERCEDES-BENZ CL 500,CL 500,CL 500,"\"Ab MFK\"",schwarz,G,15100,blau,Automat sequentiell,4,Hinterradantrieb,Zuzwil,5461,9,2006,Benzin,12.3 l/100km,288 g/km,388,2,,Coupé
950.0,AUDI,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,RS6,RS6 Avant 5.0 V10 quattro,"\"Ab MFK\"",schwarz,G,26300,silber mét.,Automat,5,Allrad,Zuzwil,4991,3,2010,Benzin,14.0 l/100km,333 g/km,580,5,,Kombi
152.0,BMW,530d Touring,BMW 530d Touring,530,530d Touring,"\"Ab MFK\"",schwarz,null,108500,blau mét.,Automatik-Getriebe,5,Hinterradantrieb,Zuzwil,2993,11,2004,Diesel,7.2 l/100km,192 g/km,218,5,,Kombi
524.0,AUDI,S6 Avant quattro 4.2,AUDI S6 Avant quattro 4.2,S6,S6 Avant quattro 4.2,"\"Ab MFK\"",beige,null,91900,schwarz,Automat,5,Allrad,Zuzwil,4170,6,1997,Benzin,14.9 l/100km,353 g/km,290,5,,Kombi
541.0,RENAULT,1600 S,RENAULT Alpine A110 1600 S,Alpine A110,Alpine A110 1600 S,"\"Ab MFK\"",schwarz,null,68000,schwarz,Schaltgetriebe,2,Hinterradantrieb,Zuzwil,1605,2,1972,Benzin,null,null,124,2,,Coupé
570.0,AUDI,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,RS6,RS6 Avant 5.0 V10 quattro,"\"Ab MFK\"",schwarz,G,29500,schwarz,Automat,5,Allrad,Zuzwil,4991,3,2009,Benzin,14.0 l/100km,333 g/km,700,5,,Kombi
917.0,BMW,750iL,BMW 750iL,750,750iL,"\"Ab MFK\"",blau,null,42000,silber mét.,Automat sequentiell,5,Hinterradantrieb,Zuzwil,5379,6,1997,Benzin,14.2 l/100km,332 g/km,327,4,,Limousine
922.0,MERCEDES-BENZ,SL 500,MERCEDES-BENZ SL 500,SL 500,SL 500,"\"Ab MFK\"",beige,G,64000,silber mét.,Automat,2,Hinterradantrieb,Zuzwil,4966,5,2002,Benzin,12.7 l/100km,304 g/km,306,2,,Cabriolet
281.0,BMW,540i Touring,BMW 540i Touring,540,540i Touring,"\"Ab MFK\"",schwarz,G,85800,grau mét.,Automat,5,Hinterradantrieb,Zuzwil,4398,1,1998,Benzin,13.0 l/100km,308 g/km,286,5,,Kombi
349.0,BMW,323i,BMW 323 323i,323,323 323i,"\"Ab MFK\"",mehrfarbig,null,238500,grau mét.,Schaltgetriebe,5,Hinterradantrieb,Zuzwil,2315,4,1982,Benzin,null,null,143,2,,Limousine
437.0,ALFA ROMEO,6 2.5,ALFA ROMEO GTV 6 2.5,GTV,GTV 6 2.5,null,anthrazit,null,584,orange,Schaltgetriebe,4,Hinterradantrieb,Zuzwil,2491,6,1984,Benzin,null,null,160,3,,Coupé
503.0,AUDI,A8 4.2 quattro,AUDI A8 4.2 quattro,A8,A8 4.2 quattro,"\"Ab MFK\"",null,null,33800,rot mét.,Automat sequentiell,5,Allrad,Zuzwil,4172,9,1997,Benzin,13.2 l/100km,null,300,4,,Limousine
940.0,FERRARI,F360 Modena Berlinetta,FERRARI F360 Modena Berlinetta,F360,F360 Modena Berlinetta,"\"Ab MFK\"",schwarz,G,28000,silber mét.,Schaltgetriebe manuell,2,Hinterradantrieb,Zuzwil,3586,5,2000,Benzin,17.9 l/100km,415 g/km,400,2,,Coupé
977.0,MERCEDES-BENZ,E 50 AMG Avantgarde,MERCEDES-BENZ E 50 AMG Avantgarde,E 50 AMG,E 50 AMG Avantgarde,"\"Ab MFK\"",schwarz,null,35600,silber mét.,Automat,5,Hinterradantrieb,Zuzwil,4973,2,1997,Benzin,13.5 l/100km,315 g/km,347,4,,Limousine
1010.0,MERCEDES-BENZ,E 55 AMG Avantgarde,MERCEDES-BENZ E 55 AMG Avantgarde,E 55 AMG,E 55 AMG Avantgarde,"\"Ab MFK\"",schwarz,G,53800,silber mét.,Automat sequentiell,5,Hinterradantrieb,Zuzwil,5439,11,2002,Benzin,12.9 l/100km,310 g/km,476,4,,Limousine
182.0,FERRARI,F360 Modena Berlinetta,FERRARI F360 Modena Berlinetta,F360,F360 Modena Berlinetta,"\"Ab MFK\"",schwarz,G,20700,blau mét.,Automatik-Getriebe,2,Hinterradantrieb,Zuzwil,3586,8,1999,Benzin,19.3 l/100km,440 g/km,400,2,,Coupé
330.0,MERCEDES-BENZ,SL 55 AMG,MERCEDES-BENZ SL 55 AMG,SL 55 AMG,SL 55 AMG,"\"Ab MFK\"",schwarz,G,45500,grau mét.,Automat,2,Hinterradantrieb,Zuzwil,5439,4,2004,Benzin,13.5 l/100km,324 g/km,500,2,,Cabriolet
