id,TypeName,TypeNameFull,ModelText,ModelTypeText,Properties,InteriorColorText,ConsumptionRatingText,Km,TransmissionTypeText,Seats,DriveTypeText,City,Ccm,FirstRegMonth,FirstRegYear,FuelTypeText,Co2EmissionText,Hp,Doors,BodyTypeText,ConditionTypeText,color,transmissionType,make,extracted-value-ConsumptionTotalText,extracted-unit-ConsumptionTotalText
773.0,Alpine A310 V6,RENAULT Alpine A310 V6,ALPINE,Alpine A310 V6,"\"Ab MFK\"",mehrfarbig,null,111990,Schaltgetriebe manuell,4,Hinterradantrieb,Zuzwil,2664,9,1983,Benzin,null,150,2,,Coupé,black met.,manual,Renault,null,
838.0,599 GTB HGTE,FERRARI 599 GTB HGTE,599,599 GTB HGTE,"\"Ab MFK\"",schwarz,G,28900,Automatisiertes Schaltgetriebe,2,Hinterradantrieb,Zuzwil,5999,4,2010,Benzin,415 g/km,620,2,,Coupé,silver,automatic,Ferrari,17.9,l/100km
937.0,M3,BMW M3,M3,M3,"\"Ab MFK\"",schwarz,G,23900,Schaltgetriebe manuell,4,Hinterradantrieb,Zuzwil,3246,11,2002,Benzin,292 g/km,343,2,,Cabriolet,silver met.,manual,Bmw,12.1,l/100km
1062.0,EVO V,MITSUBISHI LANCER EVO V,LANCER,LANCER EVO V,"\"Ab MFK\"",schwarz,null,120800,Schaltgetriebe manuell,5,Allrad,Zuzwil,1997,1,1999,Benzin,null,280,4,,Limousine,silver met.,manual,Mitsubishi,null,
165.0,S 600,MERCEDES-BENZ S 600,S 600,S 600,"\"Ab MFK\"",schwarz,null,111000,Automat,4,Hinterradantrieb,Zuzwil,5984,8,1993,Benzin,null,394,2,,Coupé,blue met.,automatic,Mercedes-benz,null,
85.0,M3,BMW M3,M3,M3,"\"Ab MFK\"",grau,G,49600,Automatisiertes Schaltgetriebe,4,Hinterradantrieb,Zuzwil,3246,5,2002,Benzin,328 g/km,343,2,,Cabriolet,blue met.,automatic,Bmw,13.6,l/100km
1038.0,SL 500,MERCEDES-BENZ SL 500,SL 500,SL 500,"\"Ab MFK\"",beige,null,74400,Automat,0,Hinterradantrieb,Zuzwil,4973,6,1996,Benzin,340 g/km,320,2,,Cabriolet,silver met.,automatic,Mercedes-benz,14.3,l/100km
180.0,Range Rover 4.6 HSE,LAND ROVER Range Rover 4.6 HSE,RANGE ROVER,Range Rover 4.6 HSE,"\"Ab MFK\"",schwarz,null,49700,Automat,5,Allrad,Zuzwil,4554,5,1998,Benzin,414 g/km,226,5,,SUV / Geländewagen,blue met.,automatic,Land rover,16.2,l/100km
426.0,246 GTS,FERRARI Dino 246 GTS,Dino,Dino 246 GTS,null,schwarz,null,5000,Schaltgetriebe,2,Hinterradantrieb,Sursee,2400,3,1974,Benzin,null,0,2,,Cabriolet,green met.,manual,Ferrari,null,
1017.0,Jetta 2.0 TDI Comfort,VW Jetta 2.0 TDI Comfort,JETTA,Jetta 2.0 TDI Comfort,"\"Ab MFK\"",grau,E,33500,Automatisiertes Schaltgetriebe,5,Vorderradantrieb,Zuzwil,1968,3,2009,Diesel,154 g/km,140,4,,Limousine,silver met.,automatic,Vw,5.8,l/100km
801.0,M6,BMW M6,M6,M6,"\"Ab MFK\"",schwarz,G,66800,Automatisiertes Schaltgetriebe,4,Hinterradantrieb,Zuzwil,4395,6,2012,Benzin,239 g/km,560,2,,Cabriolet,black met.,automatic,Bmw,10.3,l/100km
895.0,quattro Turbo 20V,AUDI quattro Turbo 20V,QUATTRO,quattro Turbo 20V,"\"Ab MFK\"",grau,null,125000,Schaltgetriebe manuell,5,Allrad,Zuzwil,2225,1,1990,Benzin,null,220,2,,Coupé,silver met.,manual,Audi,null,
898.0,R8 GT Spyder 5.2,AUDI R8 GT Spyder 5.2,R8,R8 GT Spyder 5.2,"\"Ab MFK\"",schwarz,G,5900,Automatisiertes Schaltgetriebe,2,Allrad,Zuzwil,5204,6,2012,Benzin,332 g/km,560,2,,Cabriolet,silver met.,automatic,Audi,14.2,l/100km
997.0,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,RS6,RS6 Avant 5.0 V10 quattro,"\"Ab MFK\"",schwarz,G,118800,Automat sequentiell,5,Allrad,Zuzwil,4991,2,2009,Benzin,333 g/km,580,5,,Kombi,silver met.,null,Audi,14.0,l/100km
1044.0,F430 Scuderia,FERRARI F430 Scuderia,F430,F430 Scuderia,"\"Ab MFK\"",schwarz,G,19999,Automatisiertes Schaltgetriebe,2,Hinterradantrieb,Zuzwil,4308,3,2008,Benzin,360 g/km,506,2,,Coupé,silver met.,automatic,Ferrari,15.7,l/100km
277.0,SL 350,MERCEDES-BENZ SL 350,SL 350,SL 350,"\"Ab MFK\"",mehrfarbig,G,105300,Automat,2,Hinterradantrieb,Zuzwil,3724,5,2004,Benzin,281 g/km,245,2,,Cabriolet,gray met.,automatic,Mercedes-benz,11.7,l/100km
305.0,Boxster S 3.4,PORSCHE Boxster S 3.4,BOXSTER,Boxster S 3.4,"\"Ab MFK\"",schwarz,G,68900,Schaltgetriebe manuell,2,Hinterradantrieb,Zuzwil,3387,2,2007,Benzin,254 g/km,295,2,,Cabriolet,gray met.,manual,Porsche,10.6,l/100km
55.0,Murciélago LP640-4 Cpé,LAMBORGHINI Murciélago LP640-4 Cpé,MURCIÉLAGO,Murciélago LP640-4 Cpé,"\"Ab MFK\"",schwarz,G,33000,Automatisiertes Schaltgetriebe,2,Allrad,Zuzwil,6496,3,2007,Benzin,495 g/km,641,2,,Coupé,blue,automatic,Lamborghini,21.3,l/100km
631.0,R8 Coupé 4.2,AUDI R8 Coupé 4.2,R8,R8 Coupé 4.2,"\"Ab MFK\", \"Tuning\"",schwarz,G,500,Automatik-Getriebe,2,Allrad,Zuzwil,4163,10,2007,Benzin,326 g/km,420,2,,Coupé,black met.,null,Audi,13.9,l/100km
707.0,E 63 AMG Avantgarde,MERCEDES-BENZ E 63 AMG Avantgarde,E 63 AMG,E 63 AMG Avantgarde,"\"Ab MFK\"",schwarz,G,39900,Automat sequentiell,5,Hinterradantrieb,Zuzwil,6209,7,2007,Benzin,341 g/km,515,4,,Limousine,black met.,null,Mercedes-benz,14.3,l/100km
1148.0,456M GT,FERRARI 456M GT,456,456M GT,"\"Ab MFK\"",schwarz,G,36000,Schaltgetriebe manuell,4,Hinterradantrieb,Zuzwil,5474,3,2000,Benzin,495 g/km,442,2,,Coupé,white met.,manual,Ferrari,22.0,l/100km
198.0,170V B Cabrio 136,MERCEDES-BENZ 170V B Cabrio 136,,170V B Cabrio 136,null,schwarz,null,1,Schaltgetriebe,4,Hinterradantrieb,Zuzwil,1697,7,1939,Benzin,null,38,2,,Coupé,bordeaux,manual,Mercedes-benz,null,
495.0,F430,FERRARI F430,F430,F430,"\"Ab MFK\"",rot,G,4400,Automatik-Getriebe,2,Hinterradantrieb,Zuzwil,4308,3,2006,Benzin,420 g/km,486,2,,Coupé,red,null,Ferrari,18.3,l/100km
502.0,1000 / Publica,TOYOTA 1000 / Publica,,1000 / Publica,"\"Ab MFK\"",mehrfarbig,null,78000,Schaltgetriebe manuell,5,Hinterradantrieb,Zuzwil,993,5,1977,Benzin,null,47,2,,Limousine,red met,manual,Toyota,null,
520.0,R8 Spyder 5.2,AUDI R8 Spyder 5.2,R8,R8 Spyder 5.2,"\"Ab MFK\"",schwarz,G,37000,Automatisiertes Schaltgetriebe,2,Allrad,Zuzwil,5204,4,2010,Benzin,332 g/km,525,2,,Cabriolet,black,automatic,Audi,14.2,l/100km
706.0,575M,FERRARI 575M,575M,575M,"\"Ab MFK\"",blau,G,23100,Automatik-Getriebe,2,Hinterradantrieb,Zuzwil,5748,1,2003,Benzin,499 g/km,517,2,,Coupé,black met.,null,Ferrari,21.8,l/100km
155.0,E 55 AMG Avantgarde,MERCEDES-BENZ E 55 AMG Avantgarde,E 55 AMG,E 55 AMG Avantgarde,"\"Ab MFK\"",schwarz,null,86900,Automat,5,Hinterradantrieb,Zuzwil,5439,2,1998,Benzin,301 g/km,354,4,,Limousine,blue met.,automatic,Mercedes-benz,12.6,l/100km
862.0,Coupé GranSport,MASERATI Coupé GranSport,GRANSPORT,Coupé GranSport,"\"Ab MFK\", \"Direkt-/Parallelimport\"",schwarz,G,38400,Automatisiertes Schaltgetriebe,4,Hinterradantrieb,Zuzwil,4244,1,2005,Benzin,400 g/km,400,2,,Coupé,silver,automatic,Maserati,17.5,l/100km
28.0,911 Carrera,PORSCHE 911 Carrera,911,911 Carrera,"\"Ab MFK\"",schwarz,null,89500,Automat,4,Hinterradantrieb,Zuzwil,3387,7,1998,Benzin,304 g/km,300,2,,Cabriolet,anthrazit met.,automatic,Porsche,12.0,l/100km
1026.0,Corolla 1600 GTi TC16,TOYOTA Corolla 1600 GTi TC16,COROLLA,Corolla 1600 GTi TC16,"\"Ab MFK\"",schwarz,null,101400,Schaltgetriebe manuell,4,Hinterradantrieb,Zuzwil,1587,12,1986,Benzin,null,116,3,,Coupé,silver met.,manual,Toyota,null,
379.0,A8 4.2 quattro,AUDI A8 4.2 quattro,A8,A8 4.2 quattro,"\"Ab MFK\"",schwarz,null,63400,Automat,5,Allrad,Zuzwil,4172,10,1997,Benzin,322 g/km,300,4,,Limousine,green,automatic,Audi,13.5,l/100km
544.0,CL 600,MERCEDES-BENZ CL 600,CL 600,CL 600,"\"Ab MFK\"",schwarz,G,41100,Automat,4,Hinterradantrieb,Zuzwil,5513,11,2003,Benzin,353 g/km,500,2,,Coupé,black,automatic,Mercedes-benz,14.7,l/100km
549.0,Continental R Coupé,BENTLEY Continental R Coupé,CONTINENTAL,Continental R Coupé,"\"Ab MFK\"",beige,null,60000,Automat,4,Hinterradantrieb,Zuzwil,6749,1,1994,Benzin,null,360,2,,Coupé,black,automatic,Bentley,null,
759.0,GTR (GT3),PORSCHE 911 GTR (GT3),911,911 GTR (GT3),"\"Ab MFK\", \"Tuning\"",schwarz,null,16300,Schaltgetriebe,4,Hinterradantrieb,Zuzwil,3600,4,2001,Benzin,null,650,2,,Coupé,black met.,manual,Porsche,null,
1082.0,Spyder GT,MASERATI Spyder GT,SPYDER GT,Spyder GT,"\"Ab MFK\"",braun,G,78300,Automatisiertes Schaltgetriebe,2,Hinterradantrieb,Zuzwil,4244,5,2003,Benzin,430 g/km,390,2,,Cabriolet,white,automatic,Maserati,18.6,l/100km
261.0,CL 500,MERCEDES-BENZ CL 500,CL 500,CL 500,"\"Ab MFK\"",schwarz,G,165,Automat sequentiell,4,Hinterradantrieb,Zuzwil,4966,1,2005,Benzin,270 g/km,306,2,,Coupé,gray,null,Mercedes-benz,11.4,l/100km
336.0,M3,BMW M3,M3,M3,"\"Ab MFK\"",schwarz,G,1600,Automatisiertes Schaltgetriebe,4,Hinterradantrieb,Zuzwil,3246,6,2002,Benzin,328 g/km,343,2,,Cabriolet,gray met.,automatic,Bmw,13.6,l/100km
350.0,Range Rover 4.6 HSE,LAND ROVER Range Rover 4.6 HSE,RANGE ROVER,Range Rover 4.6 HSE,"\"Ab MFK\"",schwarz,null,42000,Automat,5,Allrad,Zuzwil,4554,6,1998,Benzin,414 g/km,226,5,,SUV / Geländewagen,gray met.,automatic,Land rover,16.2,l/100km
438.0,SL 60,MERCEDES-BENZ SL 60,,SL 60,"\"Ab MFK\"",schwarz,null,89100,Automatik-Getriebe,4,Hinterradantrieb,Zuzwil,6000,12,1992,Benzin,null,380,2,,Cabriolet,orange,null,Mercedes-benz,null,
456.0,S 63 AMG,MERCEDES-BENZ S 63 AMG,S 63 AMG,S 63 AMG,"\"Ab MFK\"",schwarz,G,4900,Automatisiertes Schaltgetriebe,5,Hinterradantrieb,Zuzwil,5461,10,2013,Benzin,237 g/km,585,4,,Limousine,red,automatic,Mercedes-benz,10.1,l/100km
986.0,SL 500,MERCEDES-BENZ SL 500,SL 500,SL 500,"\"Ab MFK\"",anthrazit,G,19200,Automat,2,Hinterradantrieb,Zuzwil,4966,3,2002,Benzin,304 g/km,306,2,,Cabriolet,silver met.,automatic,Mercedes-benz,12.7,l/100km
1000.0,null,ALFA ROMEO 8C,8C,8C,"\"Ab MFK\"",schwarz,null,23900,Automatik-Getriebe,0,Hinterradantrieb,Porrentruy,4691,4,2011,Benzin,null,450,2,,Cabriolet,silver met.,null,Alfa romeo,null,
1020.0,Z4 M Coupé,BMW Z4 M Coupé,Z4,Z4 M Coupé,"\"Ab MFK\", \"Tuning\"",schwarz,G,10900,Schaltgetriebe manuell,2,Hinterradantrieb,Zuzwil,3246,8,2011,Benzin,292 g/km,343,2,,Coupé,silver met.,manual,Bmw,12.1,l/100km
103.0,RS4 4.2 V8 quattro,AUDI RS4 4.2 V8 quattro,RS4,RS4 4.2 V8 quattro,"\"Ab MFK\"",mehrfarbig,G,108200,Schaltgetriebe manuell,5,Allrad,Zuzwil,4163,5,2006,Benzin,324 g/km,420,4,,Limousine,blue met.,manual,Audi,13.5,l/100km
1031.0,911 Turbo,PORSCHE 911 Turbo,911,911 Turbo,"\"Ab MFK\"",blau,G,60800,Schaltgetriebe manuell,4,Allrad,Zuzwil,3600,5,2001,Benzin,309 g/km,420,2,,Coupé,silver met.,manual,Porsche,12.9,l/100km
1039.0,M6,BMW M6,M6,M6,"\"Ab MFK\"",weiss,G,32000,Automatisiertes Schaltgetriebe,4,Hinterradantrieb,Zuzwil,4999,2,2007,Benzin,366 g/km,507,2,,Cabriolet,silver met.,automatic,Bmw,15.2,l/100km
585.0,M5,BMW M5,M5,M5,"\"Ab MFK\"",weiss,G,21700,Automatisiertes Schaltgetriebe,5,Hinterradantrieb,Zuzwil,4999,5,2005,Benzin,357 g/km,503,4,,Limousine,black,automatic,Bmw,14.8,l/100km
606.0,V8 Vantage 4.3,ASTON MARTIN V8 Vantage 4.3,V8 Vantage,V8 Vantage 4.3,"\"Ab MFK\"",braun,G,92500,Schaltgetriebe manuell,2,Hinterradantrieb,Zuzwil,4282,1,2006,Benzin,358 g/km,385,2,,Coupé,black met.,manual,Aston martin,15.0,l/100km
695.0,Elise,LOTUS Elise,ELISE,Elise,"\"Ab MFK\"",schwarz,G,75100,Schaltgetriebe manuell,2,Hinterradantrieb,Zuzwil,1796,6,2001,Benzin,183 g/km,120,2,,Cabriolet,black met.,manual,Lotus,7.7,l/100km
776.0,X5 4.6is,BMW X5 4.6is,X5,X5 4.6is,"\"Ab MFK\"",schwarz,G,23800,Automat sequentiell,5,Allrad,Zuzwil,4619,2,2002,Benzin,356 g/km,347,5,,SUV / Geländewagen,black met.,null,Bmw,14.9,l/100km
82.0,2000GT,TOYOTA CELICA 2000GT,CELICA,CELICA 2000GT,"\"Ab MFK\"",mehrfarbig,null,38700,Schaltgetriebe manuell,4,Hinterradantrieb,Zuzwil,1988,11,1976,Benzin,null,120,2,,Coupé,blue,manual,Toyota,null,
1126.0,MX-5 1.8i 16V Confort,MAZDA MX-5 1.8i 16V Confort,MX-5,MX-5 1.8i 16V Confort,"\"Ab MFK\"",schwarz,G,6900,Schaltgetriebe manuell,2,Hinterradantrieb,Zuzwil,1798,3,2007,Benzin,174 g/km,126,2,,Cabriolet,white,manual,Mazda,7.3,l/100km
113.0,500 SE,MERCEDES-BENZ 500 SE,500,500 SE,"\"Ab MFK\"",null,null,91600,Automat,5,Hinterradantrieb,Zuzwil,4971,8,1991,Benzin,null,320,4,,Limousine,blue met.,automatic,Mercedes-benz,null,
263.0,Cayenne Turbo,PORSCHE Cayenne Turbo,CAYENNE,Cayenne Turbo,"\"Ab MFK\"",beige,G,68700,Automat sequentiell,5,Allrad,Zuzwil,4511,6,2003,Benzin,378 g/km,450,5,,SUV / Geländewagen,gray,null,Porsche,15.7,l/100km
289.0,X5 4.4i,BMW X5 4.4i,X5,X5 4.4i,"\"Ab MFK\"",grau,G,113000,Automat sequentiell,5,Allrad,Zuzwil,4398,1,2001,Benzin,335 g/km,286,5,,SUV / Geländewagen,gray met.,null,Bmw,13.9,l/100km
460.0,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,RS6,RS6 Avant 5.0 V10 quattro,"\"Ab MFK\"",schwarz,G,89000,Automat sequentiell,5,Allrad,Zuzwil,4991,3,2009,Benzin,333 g/km,580,5,,Kombi,red,null,Audi,14.0,l/100km
53.0,SL 250 Pagode,MERCEDES-BENZ SL 250 Pagode,,SL 250 Pagode,"\"Ab MFK\"",beige,null,47700,Schaltgetriebe,2,Hinterradantrieb,Zuzwil,2496,1,1967,Benzin,null,150,2,,Cabriolet,blue,manual,Mercedes-benz,null,
791.0,SL 500,MERCEDES-BENZ SL 500,SL 500,SL 500,"\"Ab MFK\"",grau,null,39800,Automat,2,Hinterradantrieb,Zuzwil,4973,8,1997,Benzin,328 g/km,320,2,,Cabriolet,black met.,automatic,Mercedes-benz,14.3,l/100km
826.0,CL 65 AMG,MERCEDES-BENZ CL 65 AMG,CL 65 AMG,CL 65 AMG,"\"Ab MFK\"",beige,G,43000,Automat sequentiell,4,Hinterradantrieb,Zuzwil,5981,5,2008,Benzin,355 g/km,612,2,,Coupé,black met.,null,Mercedes-benz,14.8,l/100km
93.0,null,CHEVROLET CAMARO,CAMARO,CAMARO,null,schwarz,null,10000,Schaltgetriebe,4,null,Sursee,5733,3,1969,null,null,300,0,,Cabriolet,blue met.,manual,Chevrolet,null,
1016.0,Golf 2.0 TFSI GTI,VW Golf 2.0 TFSI GTI,GOLF,Golf 2.0 TFSI GTI,"\"Ab MFK\"",grau,G,87000,Schaltgetriebe manuell,5,Vorderradantrieb,Zuzwil,1984,2,2007,Benzin,194 g/km,200,5,,Limousine,silver met.,manual,Vw,8.1,l/100km
1085.0,A310 2700 VA,RENAULT ALPINE A310 2700 VA,ALPINE,ALPINE A310 2700 VA,"\"Ab MFK\"",blau,null,11200,Schaltgetriebe,0,Hinterradantrieb,Zuzwil,2663,11,1979,Benzin,null,150,2,,Coupé,white,manual,Renault,null,
135.0,Legend V6 3.5i,HONDA Legend V6 3.5i,LEGEND,Legend V6 3.5i,"\"Ab MFK\"",beige,G,111500,Automat,5,Vorderradantrieb,Zuzwil,3474,3,2001,Benzin,291 g/km,208,4,,Limousine,blue met.,automatic,Honda,12.3,l/100km
171.0,Alpine A310 V6,RENAULT Alpine A310 V6,ALPINE,Alpine A310 V6,"\"Ab MFK\"",schwarz,null,68900,Schaltgetriebe manuell,4,Hinterradantrieb,Zuzwil,2664,5,1981,Benzin,null,150,2,,Coupé,blue met.,manual,Renault,null,
601.0,V8 Vantage 4.3,ASTON MARTIN V8 Vantage 4.3,V8 Vantage,V8 Vantage 4.3,"\"Ab MFK\"",schwarz,G,28800,Schaltgetriebe manuell,2,Hinterradantrieb,Zuzwil,4282,7,2007,Benzin,358 g/km,385,2,,Coupé,black,manual,Aston martin,15.0,l/100km
959.0,Panamera 4S 4.8,PORSCHE Panamera 4S 4.8,PANAMERA,Panamera 4S 4.8,"\"Ab MFK\"",beige,G,35500,Automatisiertes Schaltgetriebe,4,Allrad,Zuzwil,4806,5,2010,Benzin,254 g/km,400,5,,Limousine,silver met.,automatic,Porsche,10.8,l/100km
278.0,Range Rover 4.6 HSE,LAND ROVER Range Rover 4.6 HSE,RANGE ROVER,Range Rover 4.6 HSE,"\"Ab MFK\"",grau,null,54600,Automat,5,Allrad,Zuzwil,4554,12,1996,Benzin,414 g/km,226,5,,SUV / Geländewagen,gray met.,automatic,Land rover,16.2,l/100km
31.0,911 Turbo,PORSCHE 911 Turbo,911,911 Turbo,"\"Ab MFK\", \"Tuning\"",schwarz,G,47600,Schaltgetriebe manuell,4,Allrad,Zuzwil,3600,11,2001,Benzin,309 g/km,420,2,,Coupé,anthrazit met.,manual,Porsche,12.9,l/100km
324.0,911 Carrera RS Clubsport/993 GT2,PORSCHE 911 Carrera RS Clubsport/993 GT2,911,911 Carrera RS Clubsport/993 GT2,"\"Ab MFK\"",schwarz,null,91000,Schaltgetriebe manuell,2,Hinterradantrieb,Zuzwil,3744,4,1996,Benzin,null,300,2,,Coupé,gray met.,manual,Porsche,null,
338.0,Gallardo LP560-4 Spyder,LAMBORGHINI Gallardo LP560-4 Spyder,GALLARDO,Gallardo LP560-4 Spyder,"\"Ab MFK\"",schwarz,G,4900,Automatisiertes Schaltgetriebe,2,Allrad,Zuzwil,5204,4,2011,Benzin,330 g/km,560,2,,Cabriolet,gray met.,automatic,Lamborghini,13.8,l/100km
362.0,BT7 3000 Mk I,AUSTIN-HEALEY BT7 3000 Mk I,,BT7 3000 Mk I,"\"Ab MFK\"",schwarz,null,9999,Schaltgetriebe,2,Hinterradantrieb,Zuzwil,2912,1,1960,Benzin,null,112,2,,Cabriolet,gray met.,manual,Austin-healey,null,
60.0,Diablo 5.7,LAMBORGHINI Diablo 5.7,DIABLO,Diablo 5.7,"\"Ab MFK\"",mehrfarbig,null,49500,Schaltgetriebe manuell,2,Hinterradantrieb,Porrentruy,5707,4,1993,Benzin,null,492,2,,Coupé,blue,manual,Lamborghini,null,
880.0,Windschutzscheibe,RENAULT SPORT SPIDER Windschutzscheibe,SPORT SPIDER,SPORT SPIDER Windschutzscheibe,"\"Ab MFK\"",grau,null,8000,Schaltgetriebe,2,Hinterradantrieb,Zuzwil,0,9,2000,null,null,0,0,,Cabriolet,silver met.,manual,Renault,null,
1051.0,SL 320,MERCEDES-BENZ SL 320,SL 320,SL 320,"\"Ab MFK\"",null,G,83600,Automat,2,Hinterradantrieb,Zuzwil,3199,8,1999,Benzin,274 g/km,224,2,,Cabriolet,silver met.,automatic,Mercedes-benz,11.5,l/100km
454.0,F355 Spider,FERRARI F355 Spider,F355,F355 Spider,"\"Ab MFK\"",null,null,67000,Automatisiertes Schaltgetriebe,2,Hinterradantrieb,Zuzwil,3496,10,1998,Benzin,null,380,2,,Cabriolet,red,automatic,Ferrari,20.8,l/100km
853.0,Touareg 5.0 TDI V10,VW Touareg 5.0 TDI V10,TOUAREG,Touareg 5.0 TDI V10,"\"Ab MFK\"",null,G,104500,Automat,5,Allrad,Zuzwil,4921,9,2006,Diesel,346 g/km,313,5,,SUV / Geländewagen,silver,automatic,Vw,12.8,l/100km
257.0,R5 1400 Alpine Turbo,RENAULT R5 1400 Alpine Turbo,R5,R5 1400 Alpine Turbo,"\"Ab MFK\"",beige,null,124500,Schaltgetriebe manuell,4,Vorderradantrieb,Zuzwil,1397,7,1982,Benzin,null,108,3,,Kleinwagen,gray,manual,Renault,null,
572.0,760i L,BMW 760i L,760,760i L,"\"Ab MFK\"",beige,G,94500,Automat sequentiell,5,Hinterradantrieb,Zuzwil,5972,1,2003,Benzin,330 g/km,445,4,,Limousine,black,null,Bmw,13.6,l/100km
878.0,S 500,MERCEDES-BENZ S 500,S 500,S 500,"\"Ab MFK\"",beige,G,52000,Automat sequentiell,5,Hinterradantrieb,Zuzwil,5461,2,2009,Benzin,286 g/km,388,4,,Limousine,silver met.,null,Mercedes-benz,12.2,l/100km
11.0,RT 12,RUF RT 12,,RT 12,"\"Ab MFK\"",schwarz,null,36000,null,0,null,Zuzwil,3800,6,2007,Benzin,null,650,2,,Coupé,anthrazit met.,null,Ruf,null,
1120.0,1300 VC Gordini,RENAULT Alpine A110 1300 VC Gordini,Alpine A110,Alpine A110 1300 VC Gordini,"\"Ab MFK\"",schwarz,null,31800,Schaltgetriebe,2,Hinterradantrieb,Zuzwil,1255,3,1971,Benzin,null,0,2,,Coupé,white,manual,Renault,null,
376.0,R8 Coupé 4.2,AUDI R8 Coupé 4.2,R8,R8 Coupé 4.2,"\"Ab MFK\", \"Direkt-/Parallelimport\"",beige,G,61300,Automatisiertes Schaltgetriebe,2,Allrad,Zuzwil,4163,9,2007,Benzin,325 g/km,540,2,,Coupé,green,automatic,Audi,13.6,l/100km
677.0,A8 3.7,AUDI A8 3.7,A8,A8 3.7,"\"Ab MFK\"",blau,null,19900,Automat,5,Vorderradantrieb,Zuzwil,3695,6,1999,Benzin,314 g/km,230,4,,Limousine,black met.,automatic,Audi,13.3,l/100km
821.0,Delta HF Integrale Evo 4V,LANCIA Delta HF Integrale Evo 4V,DELTA,Delta HF Integrale Evo 4V,"\"Ab MFK\"",grau,null,131000,Schaltgetriebe manuell,5,Allrad,Zuzwil,1994,12,1993,Benzin,null,212,5,,Limousine,black met.,manual,Lancia,null,
966.0,328i,BMW 328i,328,328i,"\"Ab MFK\"",grau,null,86300,Automatik-Getriebe,5,Hinterradantrieb,Zuzwil,2793,8,1999,Benzin,216 g/km,193,4,,Limousine,silver met.,null,Bmw,9.1,l/100km
1048.0,Mondial 3.4 T,FERRARI Mondial 3.4 T,MONDIAL,Mondial 3.4 T,"\"Ab MFK\"",null,null,16500,Schaltgetriebe manuell,4,Hinterradantrieb,Zuzwil,3402,5,1992,Benzin,null,286,2,,Coupé,silver met.,manual,Ferrari,null,
1096.0,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,RS6,RS6 Avant 5.0 V10 quattro,"\"Ab MFK\"",schwarz,G,120000,Automat sequentiell,5,Allrad,Zuzwil,4991,7,2008,Benzin,333 g/km,580,5,,Kombi,white,null,Audi,14.0,l/100km
1129.0,A8 4.2 quattro,AUDI A8 4.2 quattro,A8,A8 4.2 quattro,"\"Ab MFK\"",blau,null,143700,Automat sequentiell,5,Allrad,Zuzwil,4170,3,1996,Benzin,322 g/km,300,4,,Limousine,white,null,Audi,13.4,l/100km
1131.0,728i,BMW 728i,728,728i,"\"Ab MFK\"",schwarz,null,34400,Automatik-Getriebe,5,Hinterradantrieb,Zuzwil,2793,11,1998,Benzin,241 g/km,193,4,,Limousine,white,null,Bmw,10.0,l/100km
1152.0,Reventon Coupé,LAMBORGHINI Reventon Coupé,,Reventon Coupé,"\"Ab MFK\"",grau,G,5900,Automatik-Getriebe,2,Allrad,Porrentruy,6496,4,2008,Benzin,null,650,2,,Coupé,white met.,null,Lamborghini,null,
2.0,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,RS6,RS6 Avant 5.0 V10 quattro,"\"Ab MFK\"",null,G,25400,Automat sequentiell,5,Allrad,Zuzwil,4991,7,2008,Benzin,333 g/km,580,5,,Kombi,anthrazit,null,Audi,14.0,l/100km
309.0,911 Carrera,PORSCHE 911 Carrera,911,911 Carrera,"\"Ab MFK\"",beige,G,135800,Automat,4,Hinterradantrieb,Zuzwil,3387,4,2001,Benzin,290 g/km,300,2,,Coupé,gray met.,automatic,Porsche,12.0,l/100km
382.0,M3,BMW M3,M3,M3,"\"Ab MFK\"",mehrfarbig,null,195800,Schaltgetriebe manuell,4,Hinterradantrieb,Zuzwil,2301,2,1987,Benzin,null,195,2,,Limousine,green,manual,Bmw,null,
393.0,DBS Volante,ASTON MARTIN DBS Volante,DBS,DBS Volante,"\"Ab MFK\"",schwarz,G,71300,Automat sequentiell,2,Hinterradantrieb,Zuzwil,5935,4,2010,Benzin,388 g/km,517,2,,Cabriolet,green met.,null,Aston martin,16.4,l/100km
397.0,323Ci,BMW 323Ci,323,323Ci,"\"Ab MFK\"",schwarz,null,140000,Automatik-Getriebe,4,Hinterradantrieb,Zuzwil,2494,7,2000,Benzin,232 g/km,170,2,,Cabriolet,green met.,null,Bmw,9.7,l/100km
515.0,2000 Bertone,ALFA ROMEO GTV 2000 Bertone,GTV,GTV 2000 Bertone,null,schwarz,null,18400,Schaltgetriebe,4,Hinterradantrieb,Zuzwil,1961,2,1972,Benzin,null,130,2,,Coupé,black,manual,Alfa romeo,null,
518.0,Ibiza 1.9 TDI FR,SEAT Ibiza 1.9 TDI FR,IBIZA,Ibiza 1.9 TDI FR,"\"Ab MFK\"",anthrazit,D,132200,Schaltgetriebe manuell,5,Vorderradantrieb,Zuzwil,1896,8,2005,Diesel,138 g/km,130,3,,Kleinwagen,black,manual,Seat,5.1,l/100km
